place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPd28zYmh3RRAB,5,,2 years ago,2022-09-10 12:50:41.935913,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPZ3Rtb2pBRRAB,4,,2 years ago,2022-09-10 12:50:41.942920,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPaE1LUnJBRRAB,5,,2 years ago,2022-09-10 12:50:41.963555,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPZ01ucnNBRRAB,5,Good,2 years ago,2022-09-10 12:50:41.975149,,,,0,14,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQydjdEUWhRRRAB,4,,2 years ago,2022-09-10 12:50:41.986670,,,,0,104,22,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQybjhTc19BRRAB,5,"Prices are low while I campared with other showrooms, friendly customer service. And the big part they are down for  negotiation.",2 years ago,2022-09-10 12:50:41.996676,Thank you for your feedback.,2 years ago,2022-09-10 12:50:41.996676,0,19,4,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQycF8zbkpnEAE,1,I purchased led 32 inches TV lost year November. Only 5 months its worked properly .Since from 2022 TV is not working .Several times called dealer customer care services Panasonic customer care services nothing has happened. Ultimately we customer become fool I request all Dnt buy any products from vasanth and co Tambaram my humble request to all those who have idea to purchase products . Since from months together waiting for service engineer. At last 1 week till today trying to get service engineer nothing is happend. All duing dramas customer service use to say go and ask dealer itself. Dealer booking complaint registration and escalating to Panasonic customer care. Really ridiculous thing happening with vasanth and co Tambaram Very worst customer service.,2 years ago,2022-09-10 12:50:42.035389,"Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 77358 227181, 8939818499. We will check with the concerned teams and get back to you.",2 years ago,2022-09-10 12:50:42.035389,1,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQyNjRLb2xBRRAB,1,Worst,2 years ago,2022-09-10 12:50:42.174477,,,,0,30,1,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQyeTRMVUJnEAE,5,,2 years ago,2022-09-10 12:50:42.209426,,,,0,67,137,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQyNDl1bVBnEAE,4,,2 years ago,2022-09-10 12:50:43.363966,,,,0,3,11,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQyNDhHaUp3EAE,4,Good customer support,2 years ago,2022-09-10 12:50:43.379916,Thank you for your feedback.,2 years ago,2022-09-10 12:50:43.379916,0,21,6,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQyZzhMQXV3RRAB,5,"Nice customer care, i purchased ac at Tambaram vasanth & Co, service is really good.",2 years ago,2022-09-10 12:50:43.388687,Thank you for your review. Your review encourages us to keep up the standards,2 years ago,2022-09-10 12:50:43.388687,0,257,21,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQybllfZEFnEAE,1,"Tooooo bad customer care service, tooo bad atmosphere awkward workers. Hate it",2 years ago,2022-09-10 12:50:43.431908,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:50:43.431908,0,9,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQybFo2OVN3EAE,1,,2 years ago,2022-09-10 12:50:43.475148,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQyaGNLb0RBEAE,5,,2 years ago,2022-09-10 12:50:43.500668,,,,0,54,9,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQyc2N5SWpnRRAB,4,I bought whirlpool refrigerator here. The prices are affordable and they have supported up to installation.,2 years ago,2022-09-10 12:50:43.533514,We are grateful for your kind words. Thanks for sharing your feedback.,2 years ago,2022-09-10 12:50:43.533514,1,37,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQyMXRXQkV3EAE,5,,2 years ago,2022-09-10 12:50:43.596419,,,,0,2,3,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQyeHZpSVhnEAE,3,I feel they forcibily convince us for extended warranty which we actually doesnt need.,2 years ago,2022-09-10 12:50:43.607929,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQyOHVmdFBBEAE,4,,2 years ago,2022-09-10 12:50:43.655199,,,,0,21,11,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQyc3RPNl9RRRAB,5,,2 years ago,2022-09-10 12:50:44.649592,,,,0,6,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQyelBITGlnRRAB,1,Worst,2 years ago,2022-09-10 12:50:44.661110,,,,0,3,31,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQydEpyYnJBRRAB,4,,2 years ago,2022-09-10 12:50:44.692783,,,,0,,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQybEktSUZREAE,5,Bought fans. Good place for electronics,2 years ago,2022-09-10 12:50:44.709986,Thank you for your feedback.,2 years ago,2022-09-10 12:50:44.709986,0,170,28,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChRDSUhNMG9nS0VJQ0FnSUQyLUxNWRAB,1,Worst experience. Booked AC and not delivered for the last 3 days. They are giving wrong commitment to customer to get the payment. No proper response from rep.,2 years ago,2022-09-10 12:50:44.748498,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:50:44.748498,0,5,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQyaUpXaXZRRRAB,3,,2 years ago,2022-09-10 12:50:44.836937,,,,0,5,16,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQya01DVERBEAE,1,,2 years ago,2022-09-10 12:50:44.851361,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyMzd2d3hnRRAB,5,Good super,2 years ago,2022-09-10 12:50:44.872268,,,,0,11,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyMzdhU2NnEAE,5,,2 years ago,2022-09-10 12:50:44.882489,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyal83ei1RRRAB,5,Good place & best price for purchasing electronics & home appliances items,2 years ago,2022-09-10 12:50:44.904515,Thank you for your feedback.,2 years ago,2022-09-10 12:50:44.904515,0,45,1,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMydC1hdkV3EAE,5,,2 years ago,2022-09-10 12:50:45.934893,,,,0,23,6,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMybDZqX1hBEAE,4,,2 years ago,2022-09-10 12:50:45.946270,,,,0,12,13,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyLTlmb19nRRAB,3,,2 years ago,2022-09-10 12:50:45.960310,,,,0,5,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyNjdYbkFnEAE,3,,2 years ago,2022-09-10 12:50:45.981122,,,,0,,,,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyemRHNEl3EAE,5,,2 years ago,2022-09-10 12:50:46.006790,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMydWEzMkd3EAE,2,,2 years ago,2022-09-10 12:50:46.022815,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMydWFyajFBRRAB,4,,2 years ago,2022-09-10 12:50:46.039540,,,,0,6,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyNmZENFpnEAE,5,Good,2 years ago,2022-09-10 12:50:46.052601,Thank you for your feedback.,2 years ago,2022-09-10 12:50:46.052601,0,55,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyaWZ1djZ3RRAB,1,"Most of the staffs are very busy with their mobile devices, so we have to disturb them to get any product information",2 years ago,2022-09-10 12:50:46.077765,"We are sorry that you are disappointed. We would like to hear about your concern in detail. Please share your Contact details and Invoice number 73582 27181, we will connect with you shortly.",2 years ago,2022-09-10 12:50:46.077765,0,85,23,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyMFphWHlBRRAB,5,Good,2 years ago,2022-09-10 12:50:46.109206,,,,0,25,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMydXRxcFhnEAE,3,,2 years ago,2022-09-10 12:50:47.125941,,,,0,1,1,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyOHNHMWtRRRAB,4,,2 years ago,2022-09-10 12:50:47.134392,,,,0,36,25,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyc3RHS0R3EAE,4,,2 years ago,2022-09-10 12:50:47.139692,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyX1BTdmZBEAE,4,Good collection.,2 years ago,2022-09-10 12:50:47.149779,,,,0,1236,1275,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyM09xNi13RRAB,5,,2 years ago,2022-09-10 12:50:47.159788,,,,0,6,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyOEszRlNnEAE,3,,2 years ago,2022-09-10 12:50:47.165807,,,,0,25,16,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMyME0yY2xnRRAB,5,,2 years ago,2022-09-10 12:50:47.192002,,,,0,23,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMyb09hTFBBEAE,5,,2 years ago,2022-09-10 12:50:47.202451,,,,0,44,1,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXcjhybE5BEAE,4,Price was good purchase ac and air coolar nice customer support,2 years ago,2022-09-10 12:50:47.213814,Thank you for your valuable feedback. We are glad that you enjoyed your shopping experience at Vasanth & Co,2 years ago,2022-09-10 12:50:47.213814,2,4,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXbF9MeWRnEAE,4,,2 years ago,2022-09-10 12:50:47.245477,,,,0,3,6,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXcDVySTFBRRAB,4,Good but we waited there for alot of time,2 years ago,2022-09-10 12:50:48.130686,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXbTc2MEhnEAE,4,,2 years ago,2022-09-10 12:50:48.140156,,,,0,324,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXczlxQjZBRRAB,4,,2 years ago,2022-09-10 12:50:48.146694,,,,0,83,89,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXbzV6NmdRRRAB,4,,2 years ago,2022-09-10 12:50:48.150203,,,,0,9,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXdzktZG1RRRAB,5,,2 years ago,2022-09-10 12:50:48.153567,,,,0,13,11,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXemFla3pRRRAB,2,,2 years ago,2022-09-10 12:50:48.153567,,,,0,70,549,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXLWNLOXBRRRAB,1,"Worst experience ever ..Ordered AC four days before with single payment..Still not delivered and they are saying stock not available in warehouse and such nonsense things.. Yesterday we called and they informed like will deliver for sure and do installation tomorrow. Today we tried calling, didnt get proper response.If there is no stock,why they are referring us to buy such product and why they didnt intimate while ordering.",2 years ago,2022-09-10 12:50:48.163586,"We are sorry that you are disappointed. We would like to hear about your concern in detail. Please share your Contact details and Invoice number +91 78248 37672, we will connect with you shortly.",2 years ago,2022-09-10 12:50:48.163586,0,2,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXNmFpMFpBEAE,5,,2 years ago,2022-09-10 12:50:48.165609,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXaWNXVTF3RRAB,4,Good,2 years ago,2022-09-10 12:50:48.175614,Thank you for your valuable feedback.,2 years ago,2022-09-10 12:50:48.175614,0,123,44,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXc2FtVTlBRRAB,5,Best showroom,2 years ago,2022-09-10 12:50:48.178631,Thank you for your feedback.,2 years ago,2022-09-10 12:50:48.178631,0,12,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXMGJlZndBRRAB,5,Nice place for purchase of home appliances.,2 years ago,2022-09-10 12:50:49.265681,Thank you for your feedback.,2 years ago,2022-09-10 12:50:49.265681,0,374,472,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXd1p1T09nEAE,5,,2 years ago,2022-09-10 12:50:49.265681,,,,0,,,,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXN3VqMXZBRRAB,2,,2 years ago,2022-09-10 12:50:49.275750,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXcnBEVjlnRRAB,5,Thank you aravinth,2 years ago,2022-09-10 12:50:49.281329,Thank you for your feedback.,2 years ago,2022-09-10 12:50:49.281329,0,37,27,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXeG83bFd3EAE,5,,2 years ago,2022-09-10 12:50:49.289836,,,,0,2,7,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXNnU3MTVRRRAB,5,,2 years ago,2022-09-10 12:50:49.291374,,,,0,25,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXM1BtMlNnEAE,5,They assisting well,2 years ago,2022-09-10 12:50:49.291374,Thank you for your feedback.,2 years ago,2022-09-10 12:50:49.291374,0,15,8,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXbExqS0p3EAE,5,,2 years ago,2022-09-10 12:50:49.307403,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXbVBEWnVRRRAB,5,,2 years ago,2022-09-10 12:50:49.311567,,,,0,7,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXNlA3TENREAE,5,Cheapest and best products available in all over India..,2 years ago,2022-09-10 12:50:49.322436,Thank you for your feedback.,2 years ago,2022-09-10 12:50:49.322436,0,50,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXcU5XSUtBEAE,4,,2 years ago,2022-09-10 12:50:50.330284,,,,0,3,5,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXeU1ucDRnRRAB,4,Good showroom for home appliance and accessories All the person are ask humble,2 years ago,2022-09-10 12:50:50.344994,Thank you for your feedback.,2 years ago,2022-09-10 12:50:50.344994,0,62,73,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURXaUtDaFFBEAE,4,Good,2 years ago,2022-09-10 12:50:50.368796,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXc0k2U3dnRRAB,5,Wonderful and amazing,2 years ago,2022-09-10 12:50:50.389041,,,,0,65,91,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURXb05fM3pBRRAB,5,3 floor New open,2 years ago,2022-09-10 12:50:50.400061,,,,0,116,46,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNXdl8zbmxBRRAB,5,,2 years ago,2022-09-10 12:50:50.411492,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXNzVxTFJnEAE,5,Place of eletronics,2 years ago,2022-09-10 12:50:50.421543,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXOS11MGVREAE,1,,2 years ago,2022-09-10 12:50:50.423377,,,,0,5,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXeDhTMFlnEAE,3,All type of home furniture and Electronic available in vasanth&co Tambaram market area,2 years ago,2022-09-10 12:50:50.433427,,,,0,81,73,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXaDZub1lREAE,5,,2 years ago,2022-09-10 12:50:50.447644,,,,0,30,63,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNXMWFmOHlRRRAB,5,,2 years ago,2022-09-10 12:50:51.422865,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXMWFpRmRnEAE,3,,2 years ago,2022-09-10 12:50:51.428871,,,,0,3,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXNWJ5X2NnEAE,4,,2 years ago,2022-09-10 12:50:51.444812,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXLWRmbEZREAE,4,Nice,2 years ago,2022-09-10 12:50:51.451726,,,,0,157,17,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNXbktTWXVnRRAB,5,They r trying to brand particular brands only,2 years ago,2022-09-10 12:50:51.451726,Thank you for your feedback.,2 years ago,2022-09-10 12:50:51.451726,0,78,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXbWJud2RnEAE,1,Worst experience ever ... purchased recent model Panasonic AC ON 26/2/2022...THE AC is yet to be installed inspite so many follow up calls.. yesterday Panasonic service guys came late in the evening..gave an estimate and said its dark we will install tmrw(that is today )but yet no one came .When purchasing they informed installation is free and we have to pay only for the extra materials.The Panasonic installation guys who came yesterday also mentioned that the installation is free and listed the price for the extra materials required.But i got a call today from some Panasonic service centre saying we have to pay 1300rs for installation. the issue is not yet resolved.,2 years ago,2022-09-10 12:50:51.462964,"We are sorry that you are disappointed. We would like to hear about your concern in detail. Please share your Contact details and Invoice number, we will connect with you shortly.",2 years ago,2022-09-10 12:50:51.462964,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXMGRqSmJBEAE,4,"Very good place for house hold, computer, washing Machine, tv etc purchase. Many sales assistants are there. One need not wait for any clarification/ change of product. After sales service is excellent. Their HO people also will contact and enquire about the working/ or any other service need and do excellent service to the consumer customers.",2 years ago,2022-09-10 12:50:51.497271,Thank you for your feedback.,2 years ago,2022-09-10 12:50:51.497271,2,77,114,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXanQ3WmRREAE,5,,2 years ago,2022-09-10 12:50:51.542155,,,,0,2,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXbHBUVEZ3EAE,5,,2 years ago,2022-09-10 12:50:51.545061,Thank you for your feedback.,2 years ago,2022-09-10 12:50:51.545061,0,63,16,True,I went to ask the price of the AC. The salesperson in the AC section told me about the Lloyd brand AC. Congratulations.,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNXcHB6bjV3RRAB,4,Nice response,2 years ago,2022-09-10 12:50:51.577145,We are grateful for your kind words. Thanks for sharing your feedback.,2 years ago,2022-09-10 12:50:51.577145,0,54,1,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNXMnR2SzRBRRAB,5,,2 years ago,2022-09-10 12:50:52.465511,,,,0,44,18,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXbW9qNkh3EAE,5,,2 years ago,2022-09-10 12:50:52.486680,,,,0,,,,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXek1DdlBBEAE,3,,2 years ago,2022-09-10 12:50:52.498222,,,,0,6,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXak9hNkRREAE,5,,2 years ago,2022-09-10 12:50:52.509265,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXaE82MUlREAE,5,,2 years ago,2022-09-10 12:50:52.519930,,,,0,9,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXdVBtX1VnEAE,4,,2 years ago,2022-09-10 12:50:52.522937,,,,0,1,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURtcl8yU0xBEAE,5,Good,2 years ago,2022-09-10 12:50:52.532563,,,,0,308,66,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNXMEtqSnhnRRAB,1,,2 years ago,2022-09-10 12:50:52.554475,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNXZ1BPRmVnEAE,5,,2 years ago,2022-09-10 12:50:52.576195,,,,0,31,35,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURtdi12NWt3RRAB,5,,2 years ago,2022-09-10 12:50:52.587697,,,,0,3,13,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURtaDV2SEp3EAE,5,,2 years ago,2022-09-10 12:50:53.303953,,,,0,19,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURtamVUc3VRRRAB,3,"Lot of choices, but dont give you enough discount.",2 years ago,2022-09-10 12:50:53.303953,We would like to hear about your concern in detail. Please share your Contact details and Invoice number to +91 78248 37672,2 years ago,2022-09-10 12:50:53.303953,0,163,429,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURtZ19TZkZREAE,2,My experience at Store Tambaram I hv called 3 of their branch numbers available in google no body pick-up the call. Being 7km away from store i took cab went their nobody received me untill i ask who is executive,2 years ago,2022-09-10 12:50:53.315007,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:50:53.315007,0,293,47,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURtemFhc3RBRRAB,4,,2 years ago,2022-09-10 12:50:53.315007,,,,0,41,237,True,,
